sample_id,source_image_id,selected_instance_index,source_annotation_id,source_category_id,source_category_name,split,class_id,class_name,num_boxes,crop_size,source_width,source_height,selected_instance_bbox_width,selected_instance_bbox_height,small_box_filter_rule,random_offset_expected,context_variability_expected,mask_expected,derived_artifact_relpath,annotation_relpath,filter_stage,notes
000000433900_inst0000_crop_181_113,000000433900,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,22.82,32.59,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000433984_inst0000_crop_170_6,000000433984,0,,,potted plant,train,0,potted_plant,3,256x256,427,640,127.53,88.8,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000433984_inst0001_crop_58_0,000000433984,1,,,potted plant,train,0,potted_plant,4,256x256,427,640,114.87,70.65,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000433984_inst0002_crop_2_1,000000433984,2,,,potted plant,train,0,potted_plant,3,256x256,427,640,112.69,67.35,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000433984_inst0003_crop_168_2,000000433984,3,,,potted plant,train,0,potted_plant,3,256x256,427,640,115.86,67.91,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000434118_inst0000_crop_137_194,000000434118,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,59.08,47.98,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000434127_inst0000_crop_330_1,000000434127,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,98.75,101.48,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000434549_inst0000_crop_210_78,000000434549,0,,,potted plant,train,0,potted_plant,1,256x256,500,334,19.66,27.61,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435046_inst0000_crop_350_24,000000435046,0,,,potted plant,train,0,potted_plant,1,256x256,640,424,25.42,32.01,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435145_inst0000_crop_150_380,000000435145,0,,,potted plant,train,0,potted_plant,1,256x256,479,640,78.51,109.72,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435218_inst0000_crop_383_165,000000435218,0,,,potted plant,train,0,potted_plant,1,256x256,640,424,38.61,28.01,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435218_inst0001_crop_130_154,000000435218,1,,,potted plant,train,0,potted_plant,1,256x256,640,424,30.63,29.35,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435377_inst0000_crop_0_169,000000435377,0,,,potted plant,train,0,potted_plant,2,256x256,594,555,130.29,185.12,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435377_inst0001_crop_0_189,000000435377,1,,,potted plant,train,0,potted_plant,2,256x256,594,555,16.67,123.42,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435444_inst0000_crop_384_120,000000435444,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,61.84,59.01,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435481_inst0000_crop_382_165,000000435481,0,,,potted plant,train,0,potted_plant,1,256x256,640,424,50.62,173.17,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435869_inst0000_crop_211_0,000000435869,0,,,potted plant,train,0,potted_plant,1,256x256,640,426,92.93,102.7,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435929_inst0000_crop_69_36,000000435929,0,,,potted plant,train,0,potted_plant,2,256x256,640,427,26.11,22.7,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435929_inst0001_crop_342_28,000000435929,1,,,potted plant,train,0,potted_plant,2,256x256,640,427,20.93,12.38,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435929_inst0002_crop_175_140,000000435929,2,,,potted plant,train,0,potted_plant,2,256x256,640,427,14.0,16.91,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435929_inst0003_crop_372_16,000000435929,3,,,potted plant,train,0,potted_plant,2,256x256,640,427,13.34,17.62,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000435933_inst0000_crop_42_226,000000435933,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,44.31,83.07,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436199_inst0000_crop_349_319,000000436199,0,,,potted plant,train,0,potted_plant,4,256x256,639,640,49.31,45.46,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436199_inst0001_crop_358_359,000000436199,1,,,potted plant,train,0,potted_plant,4,256x256,639,640,48.2,52.59,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436199_inst0002_crop_34_265,000000436199,2,,,potted plant,train,0,potted_plant,3,256x256,639,640,72.92,96.6,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436199_inst0003_crop_57_308,000000436199,3,,,potted plant,train,0,potted_plant,3,256x256,639,640,40.47,48.32,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436199_inst0005_crop_337_249,000000436199,5,,,potted plant,train,0,potted_plant,4,256x256,639,640,64.42,69.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436199_inst0006_crop_369_211,000000436199,6,,,potted plant,train,0,potted_plant,3,256x256,639,640,147.52,182.88,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436265_inst0000_crop_223_85,000000436265,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,31.18,27.72,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436470_inst0000_crop_351_11,000000436470,0,,,potted plant,train,0,potted_plant,1,256x256,640,316,71.17,47.12,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436539_inst0000_crop_0_203,000000436539,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,63.62,115.4,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000436975_inst0000_crop_97_0,000000436975,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,203.94,50.44,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0000_crop_378_72,000000437373,0,,,potted plant,train,0,potted_plant,9,256x256,640,427,21.25,28.26,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0001_crop_310_69,000000437373,1,,,potted plant,train,0,potted_plant,7,256x256,640,427,20.64,20.82,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0002_crop_359_25,000000437373,2,,,potted plant,train,0,potted_plant,9,256x256,640,427,35.23,17.8,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0003_crop_238_43,000000437373,3,,,potted plant,train,0,potted_plant,5,256x256,640,427,17.35,21.74,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0004_crop_330_99,000000437373,4,,,potted plant,train,0,potted_plant,8,256x256,640,427,33.65,33.25,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0005_crop_362_88,000000437373,5,,,potted plant,train,0,potted_plant,9,256x256,640,427,25.48,14.68,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0006_crop_384_136,000000437373,6,,,potted plant,train,0,potted_plant,9,256x256,640,427,29.53,21.67,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0007_crop_355_122,000000437373,7,,,potted plant,train,0,potted_plant,9,256x256,640,427,19.06,22.13,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437373_inst0008_crop_364_32,000000437373,8,,,potted plant,train,0,potted_plant,9,256x256,640,427,34.39,34.17,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437895_inst0000_crop_66_70,000000437895,0,,,potted plant,train,0,potted_plant,1,256x256,394,500,48.37,62.19,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437908_inst0000_crop_131_9,000000437908,0,,,potted plant,train,0,potted_plant,3,256x256,640,324,22.88,27.02,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437908_inst0001_crop_184_8,000000437908,1,,,potted plant,train,0,potted_plant,2,256x256,640,324,16.75,19.07,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437908_inst0002_crop_64_3,000000437908,2,,,potted plant,train,0,potted_plant,3,256x256,640,324,32.28,37.01,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000437994_inst0000_crop_384_103,000000437994,0,,,potted plant,train,0,potted_plant,1,256x256,640,359,25.79,69.67,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000438061_inst0000_crop_384_173,000000438061,0,,,potted plant,train,0,potted_plant,1,256x256,640,430,121.74,119.51,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000438500_inst0000_crop_94_63,000000438500,0,,,potted plant,train,0,potted_plant,1,256x256,640,426,42.24,50.35,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000438932_inst0000_crop_133_255,000000438932,0,,,potted plant,train,0,potted_plant,1,256x256,428,640,115.06,94.92,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439089_inst0000_crop_130_117,000000439089,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,67.09,91.87,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439214_inst0000_crop_339_120,000000439214,0,,,potted plant,train,0,potted_plant,1,256x256,640,446,68.92,117.86,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439428_inst0000_crop_162_284,000000439428,0,,,potted plant,train,0,potted_plant,2,256x256,425,640,71.91,110.74,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439428_inst0001_crop_128_264,000000439428,1,,,potted plant,train,0,potted_plant,2,256x256,425,640,20.6,26.12,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439689_inst0000_crop_168_341,000000439689,0,,,potted plant,train,0,potted_plant,1,256x256,424,640,91.78,112.18,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439765_inst0000_crop_380_9,000000439765,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,112.06,95.59,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439801_inst0000_crop_0_344,000000439801,0,,,potted plant,train,0,potted_plant,1,256x256,427,640,189.77,167.51,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439837_inst0000_crop_192_40,000000439837,0,,,potted plant,train,0,potted_plant,3,256x256,640,480,52.6,50.14,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439837_inst0001_crop_229_0,000000439837,1,,,potted plant,train,0,potted_plant,3,256x256,640,480,96.7,179.75,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439837_inst0002_crop_345_0,000000439837,2,,,potted plant,train,0,potted_plant,4,256x256,640,480,64.51,51.07,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439837_inst0003_crop_23_21,000000439837,3,,,potted plant,train,0,potted_plant,1,256x256,640,480,89.05,29.42,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439837_inst0004_crop_383_0,000000439837,4,,,potted plant,train,0,potted_plant,4,256x256,640,480,55.42,65.64,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439837_inst0005_crop_384_35,000000439837,5,,,potted plant,train,0,potted_plant,4,256x256,640,480,43.26,188.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0001_crop_376_63,000000439840,1,,,potted plant,train,0,potted_plant,4,256x256,640,480,51.9,52.73,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0002_crop_191_54,000000439840,2,,,potted plant,train,0,potted_plant,8,256x256,640,480,34.46,44.54,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0003_crop_173_130,000000439840,3,,,potted plant,train,0,potted_plant,7,256x256,640,480,28.51,32.58,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0004_crop_84_61,000000439840,4,,,potted plant,train,0,potted_plant,6,256x256,640,480,107.26,83.82,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0005_crop_177_113,000000439840,5,,,potted plant,train,0,potted_plant,7,256x256,640,480,67.32,145.87,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0006_crop_175_199,000000439840,6,,,potted plant,train,0,potted_plant,3,256x256,640,480,40.8,48.48,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0007_crop_248_51,000000439840,7,,,potted plant,train,0,potted_plant,5,256x256,640,480,27.21,32.94,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0008_crop_3_78,000000439840,8,,,potted plant,train,0,potted_plant,6,256x256,640,480,14.57,33.87,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439840_inst0009_crop_384_149,000000439840,9,,,potted plant,train,0,potted_plant,3,256x256,640,480,115.0,238.75,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439881_inst0000_crop_271_108,000000439881,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,26.33,28.52,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439988_inst0000_crop_383_34,000000439988,0,,,potted plant,train,0,potted_plant,2,256x256,640,442,182.04,174.05,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439988_inst0001_crop_88_43,000000439988,1,,,potted plant,train,0,potted_plant,2,256x256,640,442,86.92,179.95,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439988_inst0002_crop_383_160,000000439988,2,,,potted plant,train,0,potted_plant,2,256x256,640,442,66.14,100.36,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000439988_inst0003_crop_138_43,000000439988,3,,,potted plant,train,0,potted_plant,2,256x256,640,442,22.95,32.08,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000440313_inst0000_crop_2_238,000000440313,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,36.92,80.47,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000440434_inst0002_crop_57_104,000000440434,2,,,potted plant,train,0,potted_plant,2,256x256,640,480,78.39,234.09,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000440738_inst0000_crop_146_46,000000440738,0,,,potted plant,train,0,potted_plant,1,256x256,640,428,84.64,144.27,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000440853_inst0000_crop_75_0,000000440853,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,199.07,211.33,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441028_inst0000_crop_11_13,000000441028,0,,,potted plant,train,0,potted_plant,1,256x256,640,424,43.53,40.81,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441129_inst0000_crop_13_126,000000441129,0,,,potted plant,train,0,potted_plant,1,256x256,473,640,37.36,67.2,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441608_inst0000_crop_373_38,000000441608,0,,,potted plant,train,0,potted_plant,2,256x256,640,361,64.91,115.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441608_inst0001_crop_324_14,000000441608,1,,,potted plant,train,0,potted_plant,2,256x256,640,361,80.41,108.35,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441883_inst0000_crop_244_15,000000441883,0,,,potted plant,train,0,potted_plant,1,256x256,500,375,83.44,84.55,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441900_inst0000_crop_382_143,000000441900,0,,,potted plant,train,0,potted_plant,1,256x256,640,438,35.67,48.32,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441903_inst0000_crop_0_37,000000441903,0,,,potted plant,train,0,potted_plant,1,256x256,640,425,46.36,70.65,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441903_inst0001_crop_0_169,000000441903,1,,,potted plant,train,0,potted_plant,1,256x256,640,425,81.69,96.35,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441909_inst0000_crop_364_67,000000441909,0,,,potted plant,train,0,potted_plant,4,256x256,640,423,38.03,38.98,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441909_inst0001_crop_334_0,000000441909,1,,,potted plant,train,0,potted_plant,3,256x256,640,423,23.44,18.69,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441909_inst0002_crop_383_107,000000441909,2,,,potted plant,train,0,potted_plant,4,256x256,640,423,20.92,29.06,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441909_inst0003_crop_290_78,000000441909,3,,,potted plant,train,0,potted_plant,3,256x256,640,423,15.92,23.99,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441969_inst0000_crop_289_167,000000441969,0,,,potted plant,train,0,potted_plant,3,256x256,640,480,79.85,71.43,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441969_inst0001_crop_225_119,000000441969,1,,,potted plant,train,0,potted_plant,4,256x256,640,480,32.4,61.04,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441969_inst0002_crop_246_57,000000441969,2,,,potted plant,train,0,potted_plant,6,256x256,640,480,53.29,47.33,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441969_inst0003_crop_238_62,000000441969,3,,,potted plant,train,0,potted_plant,6,256x256,640,480,17.86,22.94,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441969_inst0005_crop_176_223,000000441969,5,,,potted plant,train,0,potted_plant,5,256x256,640,480,71.07,59.84,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000441969_inst0007_crop_0_191,000000441969,7,,,potted plant,train,0,potted_plant,3,256x256,640,480,75.87,135.25,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000442174_inst0000_crop_0_144,000000442174,0,,,potted plant,train,0,potted_plant,4,256x256,312,500,52.24,82.6,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000442174_inst0001_crop_9_149,000000442174,1,,,potted plant,train,0,potted_plant,4,256x256,312,500,29.17,36.2,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000442174_inst0002_crop_6_56,000000442174,2,,,potted plant,train,0,potted_plant,4,256x256,312,500,61.16,120.09,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000442174_inst0003_crop_0_139,000000442174,3,,,potted plant,train,0,potted_plant,4,256x256,312,500,18.6,36.75,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000442886_inst0001_crop_384_1,000000442886,1,,,potted plant,train,0,potted_plant,1,256x256,640,428,94.47,160.78,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000442942_inst0000_crop_73_25,000000442942,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,46.54,53.7,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000442942_inst0001_crop_332_133,000000442942,1,,,potted plant,train,0,potted_plant,1,256x256,640,480,68.54,64.9,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443259_inst0000_crop_153_29,000000443259,0,,,potted plant,train,0,potted_plant,2,256x256,640,427,35.48,27.96,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443259_inst0001_crop_316_131,000000443259,1,,,potted plant,train,0,potted_plant,2,256x256,640,427,32.49,22.76,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443575_inst0000_crop_384_52,000000443575,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,70.07,98.92,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443887_inst0000_crop_59_222,000000443887,0,,,potted plant,train,0,potted_plant,5,256x256,640,480,96.0,206.02,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443887_inst0001_crop_0_197,000000443887,1,,,potted plant,train,0,potted_plant,5,256x256,640,480,174.87,184.98,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443887_inst0002_crop_384_224,000000443887,2,,,potted plant,train,0,potted_plant,4,256x256,640,480,191.28,149.93,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443887_inst0003_crop_384_153,000000443887,3,,,potted plant,train,0,potted_plant,4,256x256,640,480,96.25,205.99,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443887_inst0005_crop_47_89,000000443887,5,,,potted plant,train,0,potted_plant,6,256x256,640,480,40.69,59.24,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443887_inst0006_crop_11_160,000000443887,6,,,potted plant,train,0,potted_plant,5,256x256,640,480,96.22,108.43,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000443887_inst0008_crop_2_189,000000443887,8,,,potted plant,train,0,potted_plant,5,256x256,640,480,42.77,85.55,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000444236_inst0000_crop_51_134,000000444236,0,,,potted plant,train,0,potted_plant,6,256x256,640,480,43.8,29.64,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
