"sample_id","image_relpath","annotation_relpath","mask_relpath","split","class_id","class_name","num_boxes","released_width","released_height","annotation_format","notes"
"91343852333187816464319937825082537208345453149-25_143_435_2","Train_Data/images/val/91343852333187816464319937825082537208345453149-25_143_435_2.jpg","Train_Data/labels/val/91343852333187816464319937825082537208345453149-25_143_435_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816464319937825082537208345453149-25_73_359_0","Train_Data/images/val/91343852333187816464319937825082537208345453149-25_73_359_0.jpg","Train_Data/labels/val/91343852333187816464319937825082537208345453149-25_73_359_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816479175218296507102665612148991-0_23_369_0","Train_Data/images/val/91343852333187816479175218296507102665612148991-0_23_369_0.jpg","Train_Data/labels/val/91343852333187816479175218296507102665612148991-0_23_369_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816479175218296507102665612148991-0_52_436_1","Train_Data/images/val/91343852333187816479175218296507102665612148991-0_52_436_1.jpg","Train_Data/labels/val/91343852333187816479175218296507102665612148991-0_52_436_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816479175218296507102665612148991-0_87_447_2","Train_Data/images/val/91343852333187816479175218296507102665612148991-0_87_447_2.jpg","Train_Data/labels/val/91343852333187816479175218296507102665612148991-0_87_447_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835028468766948623954490938740206-0_134_307_1","Train_Data/images/val/91343852333187835028468766948623954490938740206-0_134_307_1.jpg","Train_Data/labels/val/91343852333187835028468766948623954490938740206-0_134_307_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835028468766948623954490938740206-0_36_386_2","Train_Data/images/val/91343852333187835028468766948623954490938740206-0_36_386_2.jpg","Train_Data/labels/val/91343852333187835028468766948623954490938740206-0_36_386_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188109138104025675153483193067913851-0_135_47_0","Train_Data/images/val/91343852333188109138104025675153483193067913851-0_135_47_0.jpg","Train_Data/labels/val/91343852333188109138104025675153483193067913851-0_135_47_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188109138104025675153483193067913851-0_90_27_1","Train_Data/images/val/91343852333188109138104025675153483193067913851-0_90_27_1.jpg","Train_Data/labels/val/91343852333188109138104025675153483193067913851-0_90_27_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188109138104025675153483193067913851-0_91_36_2","Train_Data/images/val/91343852333188109138104025675153483193067913851-0_91_36_2.jpg","Train_Data/labels/val/91343852333188109138104025675153483193067913851-0_91_36_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188206573888637748885414670585974759-25_80_119_0","Train_Data/images/val/91343852333188206573888637748885414670585974759-25_80_119_0.jpg","Train_Data/labels/val/91343852333188206573888637748885414670585974759-25_80_119_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188253392780923521945381492091608783-0_242_24_1","Train_Data/images/val/91343852333188253392780923521945381492091608783-0_242_24_1.jpg","Train_Data/labels/val/91343852333188253392780923521945381492091608783-0_242_24_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188253392780923521945381492091608783-0_243_1_2","Train_Data/images/val/91343852333188253392780923521945381492091608783-0_243_1_2.jpg","Train_Data/labels/val/91343852333188253392780923521945381492091608783-0_243_1_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188253392780923521945381492091608783-0_333_18_0","Train_Data/images/val/91343852333188253392780923521945381492091608783-0_333_18_0.jpg","Train_Data/labels/val/91343852333188253392780923521945381492091608783-0_333_18_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188310575707218191258781050791740533-25_261_148_0","Train_Data/images/val/91343852333188310575707218191258781050791740533-25_261_148_0.jpg","Train_Data/labels/val/91343852333188310575707218191258781050791740533-25_261_148_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333188331566218524315255464186138250643-0_324_78_1","Train_Data/images/val/91343852333188331566218524315255464186138250643-0_324_78_1.jpg","Train_Data/labels/val/91343852333188331566218524315255464186138250643-0_324_78_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188331566218524315255464186138250643-0_336_104_0","Train_Data/images/val/91343852333188331566218524315255464186138250643-0_336_104_0.jpg","Train_Data/labels/val/91343852333188331566218524315255464186138250643-0_336_104_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188331566218524315255464186138250643-25_299_154_0","Train_Data/images/val/91343852333188331566218524315255464186138250643-25_299_154_0.jpg","Train_Data/labels/val/91343852333188331566218524315255464186138250643-25_299_154_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188331566218524315255464186138250643-25_318_105_2","Train_Data/images/val/91343852333188331566218524315255464186138250643-25_318_105_2.jpg","Train_Data/labels/val/91343852333188331566218524315255464186138250643-25_318_105_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188331566218524315255464186138250643-25_338_105_1","Train_Data/images/val/91343852333188331566218524315255464186138250643-25_338_105_1.jpg","Train_Data/labels/val/91343852333188331566218524315255464186138250643-25_338_105_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188464204066093507947161812282465204-0_155_9_1","Train_Data/images/val/91343852333188464204066093507947161812282465204-0_155_9_1.jpg","Train_Data/labels/val/91343852333188464204066093507947161812282465204-0_155_9_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188464204066093507947161812282465204-0_217_14_0","Train_Data/images/val/91343852333188464204066093507947161812282465204-0_217_14_0.jpg","Train_Data/labels/val/91343852333188464204066093507947161812282465204-0_217_14_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188464204066093507947161812282465204-0_240_16_2","Train_Data/images/val/91343852333188464204066093507947161812282465204-0_240_16_2.jpg","Train_Data/labels/val/91343852333188464204066093507947161812282465204-0_240_16_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188633059087452033000767669139730463-0_76_0_1","Train_Data/images/val/91343852333188633059087452033000767669139730463-0_76_0_1.jpg","Train_Data/labels/val/91343852333188633059087452033000767669139730463-0_76_0_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188633059087452033000767669139730463-0_79_0_0","Train_Data/images/val/91343852333188633059087452033000767669139730463-0_79_0_0.jpg","Train_Data/labels/val/91343852333188633059087452033000767669139730463-0_79_0_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188719526723316038246313273348882188-25_549_194_0","Train_Data/images/val/91343852333188719526723316038246313273348882188-25_549_194_0.jpg","Train_Data/labels/val/91343852333188719526723316038246313273348882188-25_549_194_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188719526723316038246313273348882188-25_594_453_3","Train_Data/images/val/91343852333188719526723316038246313273348882188-25_594_453_3.jpg","Train_Data/labels/val/91343852333188719526723316038246313273348882188-25_594_453_3.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188723200929352637255380317962167948-25_105_405_1","Train_Data/images/val/91343852333188723200929352637255380317962167948-25_105_405_1.jpg","Train_Data/labels/val/91343852333188723200929352637255380317962167948-25_105_405_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188723200929352637255380317962167948-25_37_437_2","Train_Data/images/val/91343852333188723200929352637255380317962167948-25_37_437_2.jpg","Train_Data/labels/val/91343852333188723200929352637255380317962167948-25_37_437_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188851411903341345747285432217739164-0_17_0_2","Train_Data/images/val/91343852333188851411903341345747285432217739164-0_17_0_2.jpg","Train_Data/labels/val/91343852333188851411903341345747285432217739164-0_17_0_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188851411903341345747285432217739164-0_41_0_0","Train_Data/images/val/91343852333188851411903341345747285432217739164-0_41_0_0.jpg","Train_Data/labels/val/91343852333188851411903341345747285432217739164-0_41_0_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188851411903341345747285432217739164-0_5_0_1","Train_Data/images/val/91343852333188851411903341345747285432217739164-0_5_0_1.jpg","Train_Data/labels/val/91343852333188851411903341345747285432217739164-0_5_0_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188853575822530017292607769695033529-25_218_59_1","Train_Data/images/val/91343852333188853575822530017292607769695033529-25_218_59_1.jpg","Train_Data/labels/val/91343852333188853575822530017292607769695033529-25_218_59_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333188853575822530017292607769695033529-25_236_65_0","Train_Data/images/val/91343852333188853575822530017292607769695033529-25_236_65_0.jpg","Train_Data/labels/val/91343852333188853575822530017292607769695033529-25_236_65_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333188853575822530017292607769695033529-25_299_83_2","Train_Data/images/val/91343852333188853575822530017292607769695033529-25_299_83_2.jpg","Train_Data/labels/val/91343852333188853575822530017292607769695033529-25_299_83_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333188884905609044251716098817744495916-0_118_0_2","Train_Data/images/val/91343852333188884905609044251716098817744495916-0_118_0_2.jpg","Train_Data/labels/val/91343852333188884905609044251716098817744495916-0_118_0_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188884905609044251716098817744495916-0_89_0_0","Train_Data/images/val/91343852333188884905609044251716098817744495916-0_89_0_0.jpg","Train_Data/labels/val/91343852333188884905609044251716098817744495916-0_89_0_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188890208944172550285290817426025449-0_91_0_0","Train_Data/images/val/91343852333188890208944172550285290817426025449-0_91_0_0.jpg","Train_Data/labels/val/91343852333188890208944172550285290817426025449-0_91_0_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188890208944172550285290817426025449-0_93_0_1","Train_Data/images/val/91343852333188890208944172550285290817426025449-0_93_0_1.jpg","Train_Data/labels/val/91343852333188890208944172550285290817426025449-0_93_0_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188890208944172550285290817426025449-0_97_0_2","Train_Data/images/val/91343852333188890208944172550285290817426025449-0_97_0_2.jpg","Train_Data/labels/val/91343852333188890208944172550285290817426025449-0_97_0_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188919904649834927270042582671844398-0_0_43_0","Train_Data/images/val/91343852333188919904649834927270042582671844398-0_0_43_0.jpg","Train_Data/labels/val/91343852333188919904649834927270042582671844398-0_0_43_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333188940013747833079704815600645866918-25_184_87_0","Train_Data/images/val/91343852333188940013747833079704815600645866918-25_184_87_0.jpg","Train_Data/labels/val/91343852333188940013747833079704815600645866918-25_184_87_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188940013747833079704815600645866918-25_188_92_2","Train_Data/images/val/91343852333188940013747833079704815600645866918-25_188_92_2.jpg","Train_Data/labels/val/91343852333188940013747833079704815600645866918-25_188_92_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188940013747833079704815600645866918-25_231_130_1","Train_Data/images/val/91343852333188940013747833079704815600645866918-25_231_130_1.jpg","Train_Data/labels/val/91343852333188940013747833079704815600645866918-25_231_130_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333188940370274564393894386720371964851-0_284_120_1","Train_Data/images/val/91343852333188940370274564393894386720371964851-0_284_120_1.jpg","Train_Data/labels/val/91343852333188940370274564393894386720371964851-0_284_120_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333188940370274564393894386720371964851-0_334_112_2","Train_Data/images/val/91343852333188940370274564393894386720371964851-0_334_112_2.jpg","Train_Data/labels/val/91343852333188940370274564393894386720371964851-0_334_112_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333188940370274564393894386720371964851-0_367_50_0","Train_Data/images/val/91343852333188940370274564393894386720371964851-0_367_50_0.jpg","Train_Data/labels/val/91343852333188940370274564393894386720371964851-0_367_50_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333188985916564489781607210025778487342-0_589_166_1","Train_Data/images/val/91343852333188985916564489781607210025778487342-0_589_166_1.jpg","Train_Data/labels/val/91343852333188985916564489781607210025778487342-0_589_166_1.txt","","val","0","TrafficSigns","3","256","256","YOLO",""
"91343852333189350346305014768364944823524912447-0_1_0_1","Train_Data/images/val/91343852333189350346305014768364944823524912447-0_1_0_1.jpg","Train_Data/labels/val/91343852333189350346305014768364944823524912447-0_1_0_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333189350346305014768364944823524912447-0_1_9_0","Train_Data/images/val/91343852333189350346305014768364944823524912447-0_1_9_0.jpg","Train_Data/labels/val/91343852333189350346305014768364944823524912447-0_1_9_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333189499003096692314112011980339766742-0_191_188_0","Train_Data/images/val/91343852333189499003096692314112011980339766742-0_191_188_0.jpg","Train_Data/labels/val/91343852333189499003096692314112011980339766742-0_191_188_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333189499003096692314112011980339766742-0_195_147_2","Train_Data/images/val/91343852333189499003096692314112011980339766742-0_195_147_2.jpg","Train_Data/labels/val/91343852333189499003096692314112011980339766742-0_195_147_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333189499003096692314112011980339766742-0_213_133_1","Train_Data/images/val/91343852333189499003096692314112011980339766742-0_213_133_1.jpg","Train_Data/labels/val/91343852333189499003096692314112011980339766742-0_213_133_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333189565213081753453504218119595484180-25_125_457_1","Train_Data/images/val/91343852333189565213081753453504218119595484180-25_125_457_1.jpg","Train_Data/labels/val/91343852333189565213081753453504218119595484180-25_125_457_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333189565213081753453504218119595484180-25_131_451_2","Train_Data/images/val/91343852333189565213081753453504218119595484180-25_131_451_2.jpg","Train_Data/labels/val/91343852333189565213081753453504218119595484180-25_131_451_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333189565213081753453504218119595484180-25_170_415_0","Train_Data/images/val/91343852333189565213081753453504218119595484180-25_170_415_0.jpg","Train_Data/labels/val/91343852333189565213081753453504218119595484180-25_170_415_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191274129884865034698948379362393000-25_692_109_2","Train_Data/images/val/91343852333191274129884865034698948379362393000-25_692_109_2.jpg","Train_Data/labels/val/91343852333191274129884865034698948379362393000-25_692_109_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191274129884865034698948379362393000-25_700_129_0","Train_Data/images/val/91343852333191274129884865034698948379362393000-25_700_129_0.jpg","Train_Data/labels/val/91343852333191274129884865034698948379362393000-25_700_129_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191299284826463313627154476556264521-0_0_154_1","Train_Data/images/val/91343852333191299284826463313627154476556264521-0_0_154_1.jpg","Train_Data/labels/val/91343852333191299284826463313627154476556264521-0_0_154_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191299284826463313627154476556264521-0_0_170_0","Train_Data/images/val/91343852333191299284826463313627154476556264521-0_0_170_0.jpg","Train_Data/labels/val/91343852333191299284826463313627154476556264521-0_0_170_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191299289778223470768676276056049142-25_1_165_1","Train_Data/images/val/91343852333191299289778223470768676276056049142-25_1_165_1.jpg","Train_Data/labels/val/91343852333191299289778223470768676276056049142-25_1_165_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191299289778223470768676276056049142-25_1_93_2","Train_Data/images/val/91343852333191299289778223470768676276056049142-25_1_93_2.jpg","Train_Data/labels/val/91343852333191299289778223470768676276056049142-25_1_93_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191299289778223470768676276056049142-25_1_94_0","Train_Data/images/val/91343852333191299289778223470768676276056049142-25_1_94_0.jpg","Train_Data/labels/val/91343852333191299289778223470768676276056049142-25_1_94_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191526050682859609655648885460090468-0_176_15_2","Train_Data/images/val/91343852333191526050682859609655648885460090468-0_176_15_2.jpg","Train_Data/labels/val/91343852333191526050682859609655648885460090468-0_176_15_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191526050682859609655648885460090468-0_83_9_1","Train_Data/images/val/91343852333191526050682859609655648885460090468-0_83_9_1.jpg","Train_Data/labels/val/91343852333191526050682859609655648885460090468-0_83_9_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191672924840880584332634742565480352-0_698_55_0","Train_Data/images/val/91343852333191672924840880584332634742565480352-0_698_55_0.jpg","Train_Data/labels/val/91343852333191672924840880584332634742565480352-0_698_55_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191672924840880584332634742565480352-0_707_17_1","Train_Data/images/val/91343852333191672924840880584332634742565480352-0_707_17_1.jpg","Train_Data/labels/val/91343852333191672924840880584332634742565480352-0_707_17_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191672924840880584332634742565480352-0_718_3_2","Train_Data/images/val/91343852333191672924840880584332634742565480352-0_718_3_2.jpg","Train_Data/labels/val/91343852333191672924840880584332634742565480352-0_718_3_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333191925449753614330532017857272647168-25_62_100_0","Train_Data/images/val/91343852333191925449753614330532017857272647168-25_62_100_0.jpg","Train_Data/labels/val/91343852333191925449753614330532017857272647168-25_62_100_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192134869594180159766294341768388966-0_135_4_0","Train_Data/images/val/91343852333192134869594180159766294341768388966-0_135_4_0.jpg","Train_Data/labels/val/91343852333192134869594180159766294341768388966-0_135_4_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192134869594180159766294341768388966-0_168_3_2","Train_Data/images/val/91343852333192134869594180159766294341768388966-0_168_3_2.jpg","Train_Data/labels/val/91343852333192134869594180159766294341768388966-0_168_3_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192134869594180159766294341768388966-0_79_18_1","Train_Data/images/val/91343852333192134869594180159766294341768388966-0_79_18_1.jpg","Train_Data/labels/val/91343852333192134869594180159766294341768388966-0_79_18_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192244353011254558864105699746476702-0_246_387_1","Train_Data/images/val/91343852333192244353011254558864105699746476702-0_246_387_1.jpg","Train_Data/labels/val/91343852333192244353011254558864105699746476702-0_246_387_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192244353011254558864105699746476702-0_357_350_0","Train_Data/images/val/91343852333192244353011254558864105699746476702-0_357_350_0.jpg","Train_Data/labels/val/91343852333192244353011254558864105699746476702-0_357_350_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192296836717160101848123693449965899-0_313_316_0","Train_Data/images/val/91343852333192296836717160101848123693449965899-0_313_316_0.jpg","Train_Data/labels/val/91343852333192296836717160101848123693449965899-0_313_316_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192361070949918541662146548733551431-0_346_67_0","Train_Data/images/val/91343852333192361070949918541662146548733551431-0_346_67_0.jpg","Train_Data/labels/val/91343852333192361070949918541662146548733551431-0_346_67_0.txt","","val","0","TrafficSigns","3","256","256","YOLO",""
"91343852333192361075901678698803668383882356606-25_234_9_2","Train_Data/images/val/91343852333192361075901678698803668383882356606-25_234_9_2.jpg","Train_Data/labels/val/91343852333192361075901678698803668383882356606-25_234_9_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361075901678698803668383882356606-25_241_19_0","Train_Data/images/val/91343852333192361075901678698803668383882356606-25_241_19_0.jpg","Train_Data/labels/val/91343852333192361075901678698803668383882356606-25_241_19_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361075901678698803668383882356606-25_247_6_3","Train_Data/images/val/91343852333192361075901678698803668383882356606-25_247_6_3.jpg","Train_Data/labels/val/91343852333192361075901678698803668383882356606-25_247_6_3.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361075901678698803668383882356606-25_292_22_1","Train_Data/images/val/91343852333192361075901678698803668383882356606-25_292_22_1.jpg","Train_Data/labels/val/91343852333192361075901678698803668383882356606-25_292_22_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361937507946041428469277193273861-25_156_0_1","Train_Data/images/val/91343852333192361937507946041428469277193273861-25_156_0_1.jpg","Train_Data/labels/val/91343852333192361937507946041428469277193273861-25_156_0_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361937507946041428469277193273861-25_178_28_2","Train_Data/images/val/91343852333192361937507946041428469277193273861-25_178_28_2.jpg","Train_Data/labels/val/91343852333192361937507946041428469277193273861-25_178_28_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361937507946041428469277193273861-25_208_20_0","Train_Data/images/val/91343852333192361937507946041428469277193273861-25_208_20_0.jpg","Train_Data/labels/val/91343852333192361937507946041428469277193273861-25_208_20_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361952363226512853034773786926671-0_108_36_0","Train_Data/images/val/91343852333192361952363226512853034773786926671-0_108_36_0.jpg","Train_Data/labels/val/91343852333192361952363226512853034773786926671-0_108_36_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361952363226512853034773786926671-0_109_0_2","Train_Data/images/val/91343852333192361952363226512853034773786926671-0_109_0_2.jpg","Train_Data/labels/val/91343852333192361952363226512853034773786926671-0_109_0_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361952363226512853034773786926671-0_155_20_1","Train_Data/images/val/91343852333192361952363226512853034773786926671-0_155_20_1.jpg","Train_Data/labels/val/91343852333192361952363226512853034773786926671-0_155_20_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361957314986669994556614203517496-25_109_38_1","Train_Data/images/val/91343852333192361957314986669994556614203517496-25_109_38_1.jpg","Train_Data/labels/val/91343852333192361957314986669994556614203517496-25_109_38_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361957314986669994556614203517496-25_138_27_3","Train_Data/images/val/91343852333192361957314986669994556614203517496-25_138_27_3.jpg","Train_Data/labels/val/91343852333192361957314986669994556614203517496-25_138_27_3.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361957314986669994556614203517496-25_185_39_0","Train_Data/images/val/91343852333192361957314986669994556614203517496-25_185_39_0.jpg","Train_Data/labels/val/91343852333192361957314986669994556614203517496-25_185_39_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361957314986669994556614203517496-25_193_20_2","Train_Data/images/val/91343852333192361957314986669994556614203517496-25_193_20_2.jpg","Train_Data/labels/val/91343852333192361957314986669994556614203517496-25_193_20_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361982073787455702165850098001360-25_155_23_0","Train_Data/images/val/91343852333192361982073787455702165850098001360-25_155_23_0.jpg","Train_Data/labels/val/91343852333192361982073787455702165850098001360-25_155_23_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361982073787455702165850098001360-25_169_16_2","Train_Data/images/val/91343852333192361982073787455702165850098001360-25_169_16_2.jpg","Train_Data/labels/val/91343852333192361982073787455702165850098001360-25_169_16_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361996929067927126731336606436290-0_137_42_0","Train_Data/images/val/91343852333192361996929067927126731336606436290-0_137_42_0.jpg","Train_Data/labels/val/91343852333192361996929067927126731336606436290-0_137_42_0.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361996929067927126731336606436290-0_175_13_2","Train_Data/images/val/91343852333192361996929067927126731336606436290-0_175_13_2.jpg","Train_Data/labels/val/91343852333192361996929067927126731336606436290-0_175_13_2.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192361996929067927126731336606436290-0_210_11_1","Train_Data/images/val/91343852333192361996929067927126731336606436290-0_210_11_1.jpg","Train_Data/labels/val/91343852333192361996929067927126731336606436290-0_210_11_1.txt","","val","0","TrafficSigns","2","256","256","YOLO",""
"91343852333192362061301949969966515316730783845-25_148_50_1","Train_Data/images/val/91343852333192362061301949969966515316730783845-25_148_50_1.jpg","Train_Data/labels/val/91343852333192362061301949969966515316730783845-25_148_50_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192362061301949969966515316730783845-25_189_69_2","Train_Data/images/val/91343852333192362061301949969966515316730783845-25_189_69_2.jpg","Train_Data/labels/val/91343852333192362061301949969966515316730783845-25_189_69_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192362061301949969966515316730783845-25_92_43_0","Train_Data/images/val/91343852333192362061301949969966515316730783845-25_92_43_0.jpg","Train_Data/labels/val/91343852333192362061301949969966515316730783845-25_92_43_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396099701270160783877727144778294-25_1_15_2","Train_Data/images/val/91343852333192396099701270160783877727144778294-25_1_15_2.jpg","Train_Data/labels/val/91343852333192396099701270160783877727144778294-25_1_15_2.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396099701270160783877727144778294-25_1_63_1","Train_Data/images/val/91343852333192396099701270160783877727144778294-25_1_63_1.jpg","Train_Data/labels/val/91343852333192396099701270160783877727144778294-25_1_63_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396099701270160783877727144778294-25_11_370_4","Train_Data/images/val/91343852333192396099701270160783877727144778294-25_11_370_4.jpg","Train_Data/labels/val/91343852333192396099701270160783877727144778294-25_11_370_4.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396099701270160783877727144778294-25_26_396_3","Train_Data/images/val/91343852333192396099701270160783877727144778294-25_26_396_3.jpg","Train_Data/labels/val/91343852333192396099701270160783877727144778294-25_26_396_3.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396164074152203623661067672914543-0_2_92_0","Train_Data/images/val/91343852333192396164074152203623661067672914543-0_2_92_0.jpg","Train_Data/labels/val/91343852333192396164074152203623661067672914543-0_2_92_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396164074152203623661067672914543-0_3_35_1","Train_Data/images/val/91343852333192396164074152203623661067672914543-0_3_35_1.jpg","Train_Data/labels/val/91343852333192396164074152203623661067672914543-0_3_35_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396164074152203623661067672914543-0_46_376_4","Train_Data/images/val/91343852333192396164074152203623661067672914543-0_46_376_4.jpg","Train_Data/labels/val/91343852333192396164074152203623661067672914543-0_46_376_4.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396173977672517906704696790421168-25_46_378_1","Train_Data/images/val/91343852333192396173977672517906704696790421168-25_46_378_1.jpg","Train_Data/labels/val/91343852333192396173977672517906704696790421168-25_46_378_1.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
"91343852333192396173977672517906704696790421168-25_47_404_0","Train_Data/images/val/91343852333192396173977672517906704696790421168-25_47_404_0.jpg","Train_Data/labels/val/91343852333192396173977672517906704696790421168-25_47_404_0.txt","","val","0","TrafficSigns","1","256","256","YOLO",""
